Id,Agency Holding Company,Agency Name,Disciplines,Website,Description,Locations,Street Address,Street Address 2,City,State,Zip Code,Main Phone,Employees,Client Industries,Client Relationships,Profile URL,Year Founded,
57647,,Assembly,Full Service/Integrated,www.assemblyglobal.com/about-us,full service,"Minneapolis,MN",400 1st Avenue N,Suite 700,Minneapolis,MN,55401,(612) 308-9179,1001+,"non-profit organizations, building materials & supplies, plumbing & HVAC equipment & services, other packaged goods, home improvement, hardware & home decor retailers",Ace Hardware Corporation,https://my.winmo.com/hubignite/agency_profile/57647,2002,
541,,Association of National Advertisers,Market Research,www.ana.net,marketing association,"New York,NY",Ten Grand Central ,155 East 44th Street,New York,NY,10017,(212) 697-5950,51-200,,,https://my.winmo.com/hubignite/agency_profile/541,1910,
59878,,Association of National Advertisers,Market Research,www.ana.net,marketing association,"Washington,DC",2020 K Street Northwest,Suite 660,Washington,DC,20006,(202) 296-1883,51-200,,,https://my.winmo.com/hubignite/agency_profile/59878,1910,
58628,,Astound Commerce,Digital,astoundcommerce.com,digital technology consultancy,"New York,NY",30 Broad Street,33rd Floor,New York,NY,10004,(800) 591-4710,51-200,"clothing manufacturers, shoe manufacturers, jewelry & watches, retailers of apparel & accessories, musical instruments, banking, brokerage & investment services, mortgage companies & commercial lenders, credit card, mass retailers, sporting goods & equipment, internet search engines & reference guide providers, internet content providers, Travel & Hospitality, Online Retailer, Digital Business Provider, Mobile Marketing, Search & Social Advertising, Affiliate Marketing & Management, Optimization, Personalization & Testing, Interactive Content, Search Engine Optimization (SEO), Mobile Apps, Data Management Platform (DMP), iPaaS, Cloud/Data Integration & Tag Management, Marketing Analytics, Performance & Attribution, Mobile & Web Analytics, Collaboration","Nixon USA, Inc.",https://my.winmo.com/hubignite/agency_profile/58628,2000,
62070,,Astound Commerce,Digital,www.astoundcommerce.com,digital technology consultancy,"San Bruno,CA",1111 Bayhill Drive,Suite 425,San Bruno,CA,94066,(800)-591-4710,51-200,"clothing manufacturers, shoe manufacturers, handbags, sunglasses, misc. accessories, jewelry & watches, retailers of apparel & accessories, television & radio stations, pharmaceuticals & OTC drugs, vitamins & nutritional supplements, cosmetics, perfume, toiletries & personal care items, household cleaners & products, mass retailers, specialty retailers, sporting goods & equipment",,https://my.winmo.com/hubignite/agency_profile/62070,1999,
19474,,Astro Studios,Design,www.astrostudios.com,design firm,"San Francisco,CA",348 Sixth Street,,San Francisco,CA,94103,(415) 487-6787,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/19474,1994,
61273,,ASV Inc.,Event & Sponsorship Marketing,www.asv1.com,events & experiential marketing,"Torrance,CA",19603 South Vermont Avenue,,Torrance,CA,90502,(310) 217-9837,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/61273,1988,
25565,,At The Table Public Relations,Public Relations,www.atthetablepr.com/,public relations firm,"Tampa,FL",301 West Platt Street,Suite 414,Tampa,FL,33606,(813) 251-4242,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/25565,1983,
37443,,Atelier du Presse-citron,Design,www.presse-citron.ca,design firm,"Montreal,QC",372 Saint Catherine Street West,Suite 329,Montreal,QC,H3B 1A2,(514) 524-6138,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/37443,2013,
26241,,ath Power Consulting,Market Research,www.athpower.com,market research,"Andover,MA",Nine Bartlet Street,,Andover,MA,1810,(978) 474-6464,51-200,,,https://my.winmo.com/hubignite/agency_profile/26241,1997,
60924,,"Athorn, Clark & Partners",Branding,athornclark.com,Marketing and Advertising,"New York,NY",21 West 46th Street,Suite 905,New York,NY,10036,(212) 457-6152,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/60924,1998,
59517,,ATOMdesign,Design,www.atomdesign.com,design,"Scottsdale,AZ",1475 N Scottsdale Road,Suite 100,Scottsdale,AZ,85257,(480) 940-4598,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/59517,2003,
58749,,Atomicdust,Digital,www.atomicdust.com,interactive design,"St. Louis,MO",3021 Locust Street,,St. Louis,MO,63103,(314) 241-2866,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/58749,2001,
3725,,Atrebor Group,Public Relations,www.atreborgroup.com,public relations,"New York,NY",580 Broadway,Suite 1203,New York,NY,10012,(212) 764-0340,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/3725,1984,
61058,,Atrium,Public Relations,www.atrium-pr.com,public relations,"New York,NY",120 East 23rd Street,Fourth Floor,New York,NY,10010,(646) 893-3072,10-Jan,"food growers, wholesalers & distributors",,https://my.winmo.com/hubignite/agency_profile/61058,2014,
62199,,Attack!,WOM/Guerrilla Marketing ,www.attackmarketing.net,"brand communications, gurrilla & non-traditional marketing specialty","San Francisco,CA",645 Harrison Street,,San Francisco,CA,94107,(415) 433-1499,51-200,,,https://my.winmo.com/hubignite/agency_profile/62199,2001,
58873,,"Attention Span Media, LLC",Digital,attentionspan.tv,social media,"Los Angeles,CA",5225 Wilshire Boulevard,Suite 603,Los Angeles,CA,90036,(323) 936-0648,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/58873,2008,
62171,,Atum Corporation,CRM,www.atum.com,crm,"Toronto,ON",4950 Yonge Street,Suite 514,Toronto,ON,M2N 6K1,(416) 410-8444,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/62171,2000,
62396,,AUDIENCEX,Creative/Advertising,www.audiencex.com,full service,"Marina Del Rey,CA",13468 Beach Avenue,,Marina Del Rey,CA,90292,(310) 289-4422,Nov-50,"televisions, stereos, DVDs, Blu-Ray, home services: pest, maid, security",,https://my.winmo.com/hubignite/agency_profile/62396,2008,
62239,,August Jackson,Event & Sponsorship Marketing,www.augustjackson.com,event & sponsorship marketing,"Baltimore,MD",1501 South Clinton Street,Suite 100,Baltimore,MD,21224,(410) 727-5575,51-200,,,https://my.winmo.com/hubignite/agency_profile/62239,2003,
576,,August Lang Husak,Creative/Advertising,www.alhadv.com,full service,"Chevy Chase,MD",Two Wisconsin Circle,Seventh Floor,Chevy Chase,MD,20815,(301) 657-2772,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/576,1992,
53247,Chiel Worldwide,August United,Digital,www.augustunited.com,Interactive,"Tempe,AZ",740 South Mill Avenue,"Second Floor, Suite 210",Tempe,AZ,85281,(480) 339-3152,51-200,,,https://my.winmo.com/hubignite/agency_profile/53247,1999,
53255,,Augustine,Full Service/Integrated,www.augustineagency.com,integrated,"Roseville,CA",3017 Douglas Boulevard,Suite 200,Roseville,CA,95661,(916) 774-9600,Nov-50,"non-profit organizations, packaged foods, fds & bvrgs, Travel & Hospitality","Visit Bastrop, Mission Foods",https://my.winmo.com/hubignite/agency_profile/53255,1996,
585,,Austin & Williams Advertising,Full Service/Integrated,www.austinwilliams.com,full service,"Hauppauge,NY",80 Arkay Drive,Suite 220,Hauppauge,NY,11788,(631) 231-6600,Nov-50,vitamins & nutritional supplements,,https://my.winmo.com/hubignite/agency_profile/585,1970,
584,,"Austin Lawrence Group, Inc.",Full Service/Integrated,www.austinlawrence.com,full service,"Stamford,CT",300 Main Street,Suite 600,Stamford,CT,6901,(203) 961-8888,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/584,1981,
61316,,Authentic,Digital,beauthentic.digital,digital agency,"Richmond,VA",101 West Seventh Street,,Richmond,VA,23224,(866) 682-6144,51-200,"brokerage & investment services, mortgage companies & commercial lenders, credit card",,https://my.winmo.com/hubignite/agency_profile/61316,2009,
68278,,Authentic Campaigns,"Branding, Digital, Political",authentic.org,Advertising Services,"Chicago,IL",321 North Clark Street,Suite 730,Chicago,IL,60654,(331)-303-0671,51-200,Government,Jon Tester for Senate,https://my.winmo.com/hubignite/agency_profile/68278,2018,
61336,,Authentique Agency,Multicultural,authentiqueagency.com,integrated,"Atlanta,GA",3108 iedmont Road Northeast,,Atlanta,GA,30305,(404) 487-9587,10-Jan,"non-profit organizations, foundations & cultural institutions, fine arts: museums, theater, ballet, symphony",National Museum of African American Music,https://my.winmo.com/hubignite/agency_profile/61336,2016,
9487,,AutoCom Associates,Public Relations,www.usautocom.com,"public relations, full service","Bloomfield Hills,MI",100 West Long Lake Road,Suite 122,Bloomfield Hills,MI,48304,(248) 647-8621,Nov-50,software,,https://my.winmo.com/hubignite/agency_profile/9487,1995,
59116,,Automotive Events,Full Service/Integrated,www.automotive-events.com,full-service public relations & marketing agency - motorsports specialty,"Cleveland,OH",19111 Detroit Road,Suite 306,Cleveland,OH,44116,(440) 356-1383,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/59116,1976,
40703,,AV Communications,Creative/Advertising,www.avcommunications.ca,multicultural marketing,"Toronto,ON",215 Spadina Avenue,Suite 560,Toronto,ON,M5T 2C7,(416) 866-8882,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/40703,2003,
62626,,Avalere Health,Full Service/Integrated,www.avalerehealth.com,Pharmaceutical Consulting & Marketing,"New York,NY",734 Broadway,Second Floor,New York,NY,10003,(646)-924-1711,1001+,,,https://my.winmo.com/hubignite/agency_profile/62626,2001,
59066,,"Avanti Interactive, LLC",Digital,www.avantiinteractive.com/,digital & mobile marketing agency,"Beverly Hills,CA",269 Beverly Hills Drive,Suite 733,Beverly Hills,CA,90212,(323) 963-3312,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/59066,2009,
57566,,Avatar Labs,Digital,www.avatarlabs.com,full-service digital creative agency,"Encino,CA",16030 Ventura Boulevard,Suite 102,Encino,CA,91436,(818) 784-2200,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/57566,2001,
62302,,"Avcom Productions, Inc.",Event & Sponsorship Marketing,www.avcomprod.com,event & sponsorship marketing,"Tulsa,OK",3158 South 108th East Avenue ,Suite 275,Tulsa,OK,74146,(918) 627-2301,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/62302,1973,
4469,,Avenir Bold,Full Service/Integrated,www.aboldagency.com,full service,"Raleigh,NC",612 Wade Avenue,,Raleigh,NC,27605,(919) 463-9680,Nov-50,restaurants,,https://my.winmo.com/hubignite/agency_profile/4469,1991,
58514,,Avenue 25 Advertising & Design,Creative/Advertising,ave25.com,full-service,"Phoenix,AZ",9201 North 25th Avenue,Suite 120,Phoenix,AZ,85021,(602) 864-1233,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/58514,1991,
62081,,Avenue Marketing & Communications,Branding,www.avenue-inc.com,marketing & communications firm ,"Chicago,IL",954 West Washington Boulevard,Suite 750,Chicago,IL,60607,(312) 787-8300,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/62081,2002,
27498,,AVH Communications,Public Relations,www.avhlive.com,public relations firm,"Toronto,ON",161 Bay Street,27th Floor,Toronto,ON,M5J 2S1,(416) 504-4393,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/27498,1982,
28270,,Avidian Technologies,CRM,www.avidian.com,"crm, customer interaction management","Bellevue,WA",3633 136th Place SE,Suite 107,Bellevue,WA,98006,(855)-284-3426,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/28270,2002,
600,,Avocet Communications,Full Service/Integrated,avocetcommunications.com,full service,"Longmont,CO",425 Main Street,,Longmont,CO,80501,(303) 678-7102,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/600,1982,
61867,,Avpro Worldwide Inc.,Creative/Advertising,www.avproworldwide.com,"outdoor advertising, outdoor agency, aerial advertising","North Andover,MA","Eagle Hangar Complex,",57 Wingate Street,North Andover,MA,1845,(508) 479-4001,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/61867,1978,
19394,Omnicom,AvreaFoster,Creative/Advertising,www.avreafoster.com,full service,"Dallas,TX",500 North Akard Street,Suite 2000,Dallas,TX,75201,(214) 855-1400,Nov-50,"hotels, motels & resorts",,https://my.winmo.com/hubignite/agency_profile/19394,1991,
61411,,Avx Digital,Digital,www.avxdigital.com,digital,"Dallas,TX",5301 Alpha Road,Suite80-127,Dallas,TX,75240,(972)-521-3705,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/61411,2001,
18520,,AWESTRUCK,WOM/Guerrilla Marketing ,www.getawestruck.com,"guerilla & WOM, word-of-mouth","Culver City,CA",10000 Washington Boulevard,Sixth Floor,Culver City,CA,90232,(949)-244-9042,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/18520,1999,
37543,,Axcess,Branding,www.axcessworldwide.com,branding,"New York,NY",853 Broadway,Suite 1109,New York,NY,10003,(212) 888-8919,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/37543,2000,
24969,,Axia,Public Relations,www.axiapr.com,public relations firm,"Jacksonville,FL",1301 Riverplace Boulevard,Suite 800,Jacksonville,FL,32207,(904) 416-1500,Nov-50,construction firms,Garage Living,https://my.winmo.com/hubignite/agency_profile/24969,2002,
58511,,Axicom,Public Relations,www.axicom.com,public relations,"San Francisco,CA",360 Third Street,Fifth Floor,San Francisco,CA,94107,(415) 268-1605,51-200,"computer hardware: systems, peripherals, PCs, laptops, computer hardware: components & parts, software, electrical components & devices, services: IT consulting, systems integration, IT training, Retail, Proximity & IoT Marketing","Intel Corporation, RSA Security, LLC, CloudBees, Inc.",https://my.winmo.com/hubignite/agency_profile/58511,1970,
53309,,Axiom Marketing Communications,Public Relations,www.axiomcom.com,public relations,"Bloomington,MN",3800 American Boulevard,Suite 1130,Bloomington,MN,55431,(952) 224-2939,Nov-50,"industrial & farm equipment, misc. services for farmers & growers, retailers of apparel & accessories, Home Related, lawn & garden, outdoor living, home improvement, hardware & home decor retailers, Online Retailer","Irritrol, Lawn-Boy, Lawn Genie, The Toro Company, Exmark, Pope, Toro Leaf Blower, Toro Snow Blower",https://my.winmo.com/hubignite/agency_profile/53309,1993,
28494,,"Axiom Marketing, Inc.",Promotions,www.aphx.com,"promotions, healthcare specialty","Libertyville,IL",624 Park Avenue,,Libertyville,IL,60048,(847) 362-5656,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/28494,1992,
21924,,Axiom Strategies,"Political, Digital, Public Relations, Media Buying & Planning",axiomstrategies.com,Advertising Services,"Kansas City,MO",,,Kansas City,MO,,(816)-407-1222,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/21924,2005,
8595,,"Axion Design, Inc.",Design,www.axiondesign.com,design firm,"Petaluma,CA",10 Fourth Street,,Petaluma,CA,94952,(415) 258-6800,10-Jan,,,https://my.winmo.com/hubignite/agency_profile/8595,1961,
7798,,Axxis,Event & Sponsorship Marketing,www.axxisinc.com,event & sponsorship marketing,"Louisville,KY",845 South Ninth Street,,Louisville,KY,40203,(502) 568-6030,51-200,,,https://my.winmo.com/hubignite/agency_profile/7798,1973,
611,,"Ayzenberg Group, Inc.",Branding,www.ayzenberg.com,"branding, full service","Pasadena,CA",49 East Walnut Street,,Pasadena,CA,91103,(626) 584-4070,51-200,"toys, games, hobbies, arts & crafts supplies, software",,https://my.winmo.com/hubignite/agency_profile/611,1993,
62288,,Azavar Technologies Corporation,Digital,www.azavar.com,integrated web solutions,"Chicago,IL",55 East Jackson Boulevard,Suite 2100,Chicago,IL,60604,(312) 583-0100,Nov-50,,,https://my.winmo.com/hubignite/agency_profile/62288,1996,
